competence;id_agent;modulation
c-sf-info-08;27;0
c-sf-info-08;28;2,5
c-sf-info-08;29;0
c-sf-info-08;30;0
c-sf-info-08;31;0
c-sf-info-08;32;0
c-sf-info-08;33;0
c-sf-info-08;34;0
c-sf-info-08;35;0
c-sf-info-08;36;0
c-sf-info-08;37;0
c-sf-info-08;38;0
c-sf-info-08;39;0
c-sf-info-08;40;0
c-sf-info-08;41;0
c-sf-info-08;42;0
c-sf-info-08;43;0
c-sf-info-08;44;0
c-sf-info-08;45;0
c-sf-info-08;46;0
c-sf-info-08;47;0
c-sf-info-08;48;0
c-sf-info-08;49;0
c-sf-info-08;50;0
c-sf-info-08;51;0
c-sf-info-08;52;0
c-sf-info-08;53;0
c-sf-info-08;54;0
c-sf-info-08;55;0
c-sf-info-08;56;3,5
c-sf-info-08;57;0
c-sf-info-08;58;0
c-sf-info-08;59;0
c-sf-info-08;60;0
c-sf-info-08;61;0
c-sf-info-08;62;0
c-sf-info-08;63;0
c-sf-info-08;64;0
c-sf-info-08;65;0
c-sf-info-08;66;0
c-sf-info-08;67;0
c-sf-info-08;68;0
c-sf-info-08;69;0
c-sf-info-08;70;0
c-sf-info-08;71;0
c-sf-info-08;72;0
c-sf-info-08;73;0
c-sf-info-08;74;0
c-sf-info-08;75;0
c-sf-info-08;76;0
c-sf-info-08;77;0
c-sf-info-08;78;0
c-sf-info-08;79;0
c-sf-info-08;80;0
c-sf-info-08;81;0
c-sf-info-08;82;0
c-sf-info-08;83;0
c-sf-info-08;84;0
c-sf-info-08;85;0
c-sf-info-08;86;0
c-sf-info-08;87;0
c-sf-info-08;88;0
c-sf-info-08;89;0
c-sf-info-08;90;0
c-sf-info-08;91;0
c-sf-info-08;92;0
c-sf-info-08;93;0
c-sf-info-08;94;0
c-sf-info-08;95;0
c-sf-info-08;96;0
c-sf-info-08;97;0
c-sf-info-08;98;0
c-sf-info-08;99;0
c-sf-info-08;100;0
c-sf-info-08;101;0
c-sf-info-08;102;0
c-sf-info-08;103;0
c-sf-info-08;104;0
c-sf-info-08;105;0
c-sf-info-08;106;0
c-sf-info-08;107;0
c-sf-info-08;108;0
c-sf-info-08;109;0
c-sf-info-08;110;0
c-sf-info-08;111;0
c-sf-info-08;112;0
c-sf-info-08;113;0
c-sf-info-08;114;0
c-sf-info-08;115;0
c-sf-info-08;116;0
c-sf-info-08;117;0
c-sf-info-08;118;0
c-sf-info-08;119;0
c-sf-info-08;120;0
c-sf-info-08;121;0
c-sf-info-08;122;0
c-sf-info-08;123;0
c-sf-info-08;124;0
c-sf-info-08;125;0
c-sf-info-08;126;0
c-sf-info-08;127;2,5
c-sf-info-08;128;0
c-sf-info-08;129;0
c-sf-info-08;130;0
c-sf-info-08;131;0
c-sf-info-08;132;0
c-sf-info-08;133;0
c-sf-info-08;134;0
c-sf-info-08;135;0
c-sf-info-08;136;0
c-sf-info-08;137;0
c-sf-info-08;138;0
c-sf-info-08;139;0
c-sf-info-08;140;0
c-sf-info-08;141;0
c-sf-info-08;142;0
c-sf-info-08;143;0
c-sf-info-08;144;0
c-sf-info-08;145;0
c-sf-info-08;146;0
c-sf-info-08;147;0
c-sf-info-08;148;0
c-sf-info-08;149;0
c-sf-info-08;150;3,5
c-sf-info-08;151;0
c-sf-info-08;152;0
c-sf-info-08;153;0
c-sf-info-08;154;0
c-sf-info-08;155;0
c-sf-info-08;156;0
c-sf-info-08;157;0
c-sf-info-08;158;0
c-sf-info-08;159;0
c-sf-info-08;160;0
c-sf-info-08;161;0
c-sf-info-08;162;0
c-sf-info-08;163;0
c-sf-info-08;164;0
c-sf-info-08;165;2,5
c-sf-info-08;166;0
c-sf-info-08;167;0
c-sf-info-08;168;0
c-sf-info-08;169;0
c-sf-info-08;170;0
c-sf-info-08;171;0
c-sf-info-08;172;0
c-sf-info-08;173;0
c-sf-info-08;174;0
c-sf-info-08;175;0
c-sf-info-08;176;0
c-sf-info-08;177;0
c-sf-info-08;178;0
c-sf-info-08;179;0
c-sf-info-08;180;0
c-sf-info-08;181;0
c-sf-info-08;182;0
c-sf-info-08;183;0
c-sf-info-08;184;0
c-sf-info-08;185;0
c-sf-info-08;186;0
c-sf-info-08;187;0
c-sf-info-08;188;3,5
c-sf-info-08;189;2,5
c-sf-info-08;190;2
c-sf-info-08;191;0
c-sf-info-08;192;0
c-sf-info-08;193;3
c-sf-info-08;194;3
c-sf-info-08;195;2
c-sf-info-08;196;0
c-sf-info-08;197;0
c-sf-info-08;198;0
c-sf-info-08;199;0
c-sf-info-08;200;0
c-sf-info-08;201;0
c-sf-info-08;202;0
c-sf-info-08;203;0
c-sf-info-09;1 ;0
c-sf-info-09;2;0
c-sf-info-09;3;0
c-sf-info-09;4;0
c-sf-info-09;5;0
c-sf-info-09;6;0
c-sf-info-09;7;0
c-sf-info-09;8;0
c-sf-info-09;9;0
c-sf-info-09;10;0
c-sf-info-09;11;0
c-sf-info-09;12;0
c-sf-info-09;13;0
c-sf-info-09;14;0
c-sf-info-09;15;3,5
c-sf-info-09;16;0
c-sf-info-09;17;0
c-sf-info-09;18;0
c-sf-info-09;19;0
c-sf-info-09;20;0
c-sf-info-09;21;0
c-sf-info-09;22;0
c-sf-info-09;23;0
c-sf-info-09;24;0
c-sf-info-09;25;0
c-sf-info-09;26;0
c-sf-info-09;27;0
c-sf-info-09;28;0
c-sf-info-09;29;0
c-sf-info-09;30;0
c-sf-info-09;31;0
c-sf-info-09;32;0
c-sf-info-09;33;0
c-sf-info-09;34;0
c-sf-info-09;35;0
c-sf-info-09;36;0
c-sf-info-09;37;0
c-sf-info-09;38;0
c-sf-info-09;39;0
c-sf-info-09;40;0
c-sf-info-09;41;0
c-sf-info-09;42;0
c-sf-info-09;43;0
c-sf-info-09;44;0
c-sf-info-09;45;0
c-sf-info-09;46;0
c-sf-info-09;47;0
c-sf-info-09;48;0
c-sf-info-09;49;0
c-sf-info-09;50;0
c-sf-info-09;51;0
c-sf-info-09;52;0
c-sf-info-09;53;0
c-sf-info-09;54;0
c-sf-info-09;55;0
c-sf-info-09;56;0
c-sf-info-09;57;0
c-sf-info-09;58;0
c-sf-info-09;59;0
c-sf-info-09;60;0
c-sf-info-09;61;0
c-sf-info-09;62;0
c-sf-info-09;63;0
c-sf-info-09;64;0
c-sf-info-09;65;0
c-sf-info-09;66;0
c-sf-info-09;67;0
c-sf-info-09;68;0
c-sf-info-09;69;0
c-sf-info-09;70;0
c-sf-info-09;71;0
c-sf-info-09;72;0
c-sf-info-09;73;0
c-sf-info-09;74;0
c-sf-info-09;75;0
c-sf-info-09;76;0
c-sf-info-09;77;0
c-sf-info-09;78;0
c-sf-info-09;79;0
c-sf-info-09;80;0
c-sf-info-09;81;0
c-sf-info-09;82;0
c-sf-info-09;83;0
c-sf-info-09;84;0
c-sf-info-09;85;0
c-sf-info-09;86;0
c-sf-info-09;87;0
c-sf-info-09;88;0
c-sf-info-09;89;0
c-sf-info-09;90;0
c-sf-info-09;91;0
c-sf-info-09;92;0
c-sf-info-09;93;0
c-sf-info-09;94;0
c-sf-info-09;95;0
c-sf-info-09;96;0
c-sf-info-09;97;0
c-sf-info-09;98;0
c-sf-info-09;99;0
c-sf-info-09;100;0
c-sf-info-09;101;0
c-sf-info-09;102;0
c-sf-info-09;103;0
c-sf-info-09;104;0
c-sf-info-09;105;0
c-sf-info-09;106;0
c-sf-info-09;107;0
c-sf-info-09;108;0
c-sf-info-09;109;0
c-sf-info-09;110;0
c-sf-info-09;111;0
c-sf-info-09;112;0
c-sf-info-09;113;0
c-sf-info-09;114;0
c-sf-info-09;115;0
c-sf-info-09;116;0
c-sf-info-09;117;0
c-sf-info-09;118;0
c-sf-info-09;119;0
c-sf-info-09;120;0
c-sf-info-09;121;0
c-sf-info-09;122;0
c-sf-info-09;123;0
c-sf-info-09;124;0
c-sf-info-09;125;0
c-sf-info-09;126;0
c-sf-info-09;127;0
c-sf-info-09;128;0
c-sf-info-09;129;0
c-sf-info-09;130;0
c-sf-info-09;131;0
c-sf-info-09;132;0
c-sf-info-09;133;0
c-sf-info-09;134;0
c-sf-info-09;135;0
c-sf-info-09;136;0
c-sf-info-09;137;0
c-sf-info-09;138;0
c-sf-info-09;139;0
c-sf-info-09;140;0
c-sf-info-09;141;0
c-sf-info-09;142;0
c-sf-info-09;143;0
c-sf-info-09;144;0
c-sf-info-09;145;0
c-sf-info-09;146;0
c-sf-info-09;147;0
c-sf-info-09;148;0
c-sf-info-09;149;0
c-sf-info-09;150;0
c-sf-info-09;151;0
c-sf-info-09;152;0
c-sf-info-09;153;0
c-sf-info-09;154;0
c-sf-info-09;155;0
c-sf-info-09;156;0
c-sf-info-09;157;0
c-sf-info-09;158;0
c-sf-info-09;159;0
c-sf-info-09;160;0
c-sf-info-09;161;0
c-sf-info-09;162;0
c-sf-info-09;163;0
c-sf-info-09;164;0
c-sf-info-09;165;0
c-sf-info-09;166;0
c-sf-info-09;167;0
c-sf-info-09;168;0
c-sf-info-09;169;0
c-sf-info-09;170;0
c-sf-info-09;171;0
c-sf-info-09;172;0
c-sf-info-09;173;0
c-sf-info-09;174;0
c-sf-info-09;175;1
c-sf-info-09;176;0
c-sf-info-09;177;0
c-sf-info-09;178;0
c-sf-info-09;179;0
c-sf-info-09;180;0
c-sf-info-09;181;0
c-sf-info-09;182;0
c-sf-info-09;183;0
c-sf-info-09;184;0
c-sf-info-09;185;0
c-sf-info-09;186;0
c-sf-info-09;187;0
c-sf-info-09;188;3
c-sf-info-09;189;2
c-sf-info-09;190;0
c-sf-info-09;191;0
c-sf-info-09;192;3
c-sf-info-09;193;0
c-sf-info-09;194;0
c-sf-info-09;195;0
c-sf-info-09;196;0
c-sf-info-09;197;0
c-sf-info-09;198;0
c-sf-info-09;199;0
c-sf-info-09;200;0
c-sf-info-09;201;0
c-sf-info-09;202;0
c-sf-info-09;203;0
c-sf-info-10;1 ;0
c-sf-info-10;2;0
c-sf-info-10;3;0
c-sf-info-10;4;0
c-sf-info-10;5;0
c-sf-info-10;6;0
c-sf-info-10;7;0
c-sf-info-10;8;0
c-sf-info-10;9;0
c-sf-info-10;10;0
c-sf-info-10;11;0
c-sf-info-10;12;0
c-sf-info-10;13;0
c-sf-info-10;14;0
c-sf-info-10;15;3,5
c-sf-info-10;16;0
c-sf-info-10;17;0
c-sf-info-10;18;0
c-sf-info-10;19;0
c-sf-info-10;20;0
c-sf-info-10;21;0
c-sf-info-10;22;0
c-sf-info-10;23;0
c-sf-info-10;24;0
c-sf-info-10;25;0
c-sf-info-10;26;0
c-sf-info-10;27;0
c-sf-info-10;28;0
c-sf-info-10;29;0
c-sf-info-10;30;0
c-sf-info-10;31;0
c-sf-info-10;32;0
c-sf-info-10;33;0
c-sf-info-10;34;0
c-sf-info-10;35;0
c-sf-info-10;36;0
c-sf-info-10;37;0
c-sf-info-10;38;0
c-sf-info-10;39;0
c-sf-info-10;40;0
c-sf-info-10;41;0
c-sf-info-10;42;0
c-sf-info-10;43;0
c-sf-info-10;44;0
c-sf-info-10;45;0
c-sf-info-10;46;0
c-sf-info-10;47;0
c-sf-info-10;48;0
c-sf-info-10;49;0
c-sf-info-10;50;0
c-sf-info-10;51;0
c-sf-info-10;52;0
c-sf-info-10;53;0
c-sf-info-10;54;0
c-sf-info-10;55;0
c-sf-info-10;56;0
c-sf-info-10;57;0
c-sf-info-10;58;0
c-sf-info-10;59;0
c-sf-info-10;60;0
c-sf-info-10;61;0
c-sf-info-10;62;0
c-sf-info-10;63;0
c-sf-info-10;64;0
c-sf-info-10;65;0
c-sf-info-10;66;0
c-sf-info-10;67;0
c-sf-info-10;68;0
c-sf-info-10;69;0
c-sf-info-10;70;0
c-sf-info-10;71;0
c-sf-info-10;72;0
c-sf-info-10;73;0
c-sf-info-10;74;0
c-sf-info-10;75;0
c-sf-info-10;76;0
c-sf-info-10;77;0
c-sf-info-10;78;0
c-sf-info-10;79;0
c-sf-info-10;80;0
c-sf-info-10;81;0
c-sf-info-10;82;0
c-sf-info-10;83;0
c-sf-info-10;84;0
c-sf-info-10;85;0
c-sf-info-10;86;0
c-sf-info-10;87;0
c-sf-info-10;88;0
c-sf-info-10;89;0
c-sf-info-10;90;0
c-sf-info-10;91;0
c-sf-info-10;92;0
c-sf-info-10;93;0
c-sf-info-10;94;0
c-sf-info-10;95;0
c-sf-info-10;96;0
c-sf-info-10;97;0
c-sf-info-10;98;0
c-sf-info-10;99;0
c-sf-info-10;100;0
c-sf-info-10;101;0
c-sf-info-10;102;0
c-sf-info-10;103;0
c-sf-info-10;104;0
c-sf-info-10;105;0
c-sf-info-10;106;0
c-sf-info-10;107;0
c-sf-info-10;108;0
c-sf-info-10;109;0
c-sf-info-10;110;0
c-sf-info-10;111;0
c-sf-info-10;112;0
c-sf-info-10;113;0
c-sf-info-10;114;0
c-sf-info-10;115;0
c-sf-info-10;116;0
c-sf-info-10;117;0
c-sf-info-10;118;0
c-sf-info-10;119;0
c-sf-info-10;120;0
c-sf-info-10;121;0
c-sf-info-10;122;0
c-sf-info-10;123;0
c-sf-info-10;124;0
c-sf-info-10;125;0
c-sf-info-10;126;0
c-sf-info-10;127;0
c-sf-info-10;128;0
c-sf-info-10;129;0
c-sf-info-10;130;0
c-sf-info-10;131;0
c-sf-info-10;132;0
c-sf-info-10;133;0
c-sf-info-10;134;0
c-sf-info-10;135;0
c-sf-info-10;136;0
c-sf-info-10;137;0
c-sf-info-10;138;0
c-sf-info-10;139;0
c-sf-info-10;140;0
c-sf-info-10;141;0
c-sf-info-10;142;0
c-sf-info-10;143;0
c-sf-info-10;144;0
c-sf-info-10;145;0
c-sf-info-10;146;0
c-sf-info-10;147;0
c-sf-info-10;148;0
c-sf-info-10;149;0
c-sf-info-10;150;0
c-sf-info-10;151;0
c-sf-info-10;152;0
c-sf-info-10;153;0
c-sf-info-10;154;0
c-sf-info-10;155;0
c-sf-info-10;156;0
c-sf-info-10;157;0
c-sf-info-10;158;0
c-sf-info-10;159;0
c-sf-info-10;160;0
c-sf-info-10;161;0
c-sf-info-10;162;0
c-sf-info-10;163;0
c-sf-info-10;164;0
c-sf-info-10;165;3
c-sf-info-10;166;0
c-sf-info-10;167;0
c-sf-info-10;168;0
c-sf-info-10;169;0
c-sf-info-10;170;0
c-sf-info-10;171;0
c-sf-info-10;172;0
c-sf-info-10;173;0
c-sf-info-10;174;0
c-sf-info-10;175;2
c-sf-info-10;176;0
c-sf-info-10;177;0
c-sf-info-10;178;0
c-sf-info-10;179;0
c-sf-info-10;180;0
c-sf-info-10;181;0
c-sf-info-10;182;0
c-sf-info-10;183;0
c-sf-info-10;184;0
c-sf-info-10;185;0
c-sf-info-10;186;0
c-sf-info-10;187;0
c-sf-info-10;188;3
c-sf-info-10;189;4
c-sf-info-10;190;2
c-sf-info-10;191;4
c-sf-info-10;192;3
c-sf-info-10;193;1
c-sf-info-10;194;2
c-sf-info-10;195;2
c-sf-info-10;196;0
c-sf-info-10;197;0
c-sf-info-10;198;0
c-sf-info-10;199;0
c-sf-info-10;200;0
c-sf-info-10;201;0
c-sf-info-10;202;0
c-sf-info-10;203;0
c-sf-info-11;1 ;0
c-sf-info-11;2;0
c-sf-info-11;3;0
c-sf-info-11;4;0
c-sf-info-11;5;0
c-sf-info-11;6;0
c-sf-info-11;7;0
c-sf-info-11;8;0
c-sf-info-11;9;0
c-sf-info-11;10;0
c-sf-info-11;11;0
c-sf-info-11;12;0
c-sf-info-11;13;0
c-sf-info-11;14;2,5
c-sf-info-11;15;3,5
c-sf-info-11;16;0
c-sf-info-11;17;0
c-sf-info-11;18;0
c-sf-info-11;19;0
c-sf-info-11;20;0
c-sf-info-11;21;0
c-sf-info-11;22;0
c-sf-info-11;23;0
c-sf-info-11;24;0
c-sf-info-11;25;0
c-sf-info-11;26;0
c-sf-info-11;27;2,5
c-sf-info-11;28;0
c-sf-info-11;29;0
c-sf-info-11;30;0
c-sf-info-11;31;0
c-sf-info-11;32;0
c-sf-info-11;33;0
c-sf-info-11;34;0
c-sf-info-11;35;0
c-sf-info-11;36;0
c-sf-info-11;37;0
c-sf-info-11;38;0
c-sf-info-11;39;0
c-sf-info-11;40;0
c-sf-info-11;41;0
c-sf-info-11;42;0
c-sf-info-11;43;0
c-sf-info-11;44;0
c-sf-info-11;45;0
c-sf-info-11;46;0
c-sf-info-11;47;0
c-sf-info-11;48;0
c-sf-info-11;49;0
c-sf-info-11;50;0
c-sf-info-11;51;0
c-sf-info-11;52;0
c-sf-info-11;53;0
c-sf-info-11;54;0
c-sf-info-11;55;0
c-sf-info-11;56;3,5
c-sf-info-11;57;0
c-sf-info-11;58;0
c-sf-info-11;59;0
c-sf-info-11;60;0
c-sf-info-11;61;2,5
c-sf-info-11;62;0
c-sf-info-11;63;0
c-sf-info-11;64;0
c-sf-info-11;65;0
c-sf-info-11;66;0
c-sf-info-11;67;0
c-sf-info-11;68;0
c-sf-info-11;69;0
c-sf-info-11;70;0
c-sf-info-11;71;0
c-sf-info-11;72;0
c-sf-info-11;73;0
c-sf-info-11;74;0
c-sf-info-11;75;0
c-sf-info-11;76;0
c-sf-info-11;77;0
c-sf-info-11;78;0
c-sf-info-11;79;0
c-sf-info-11;80;0
c-sf-info-11;81;0
c-sf-info-11;82;0
c-sf-info-11;83;0
c-sf-info-11;84;0
c-sf-info-11;85;0
c-sf-info-11;86;0
c-sf-info-11;87;0
c-sf-info-11;88;0
c-sf-info-11;89;0
c-sf-info-11;90;0
c-sf-info-11;91;0
c-sf-info-11;92;0
c-sf-info-11;93;0
c-sf-info-11;94;0
c-sf-info-11;95;0
c-sf-info-11;96;0
c-sf-info-11;97;0
c-sf-info-11;98;0
c-sf-info-11;99;0
c-sf-info-11;100;0
c-sf-info-11;101;0
c-sf-info-11;102;0
c-sf-info-11;103;0
c-sf-info-11;104;0
c-sf-info-11;105;0
c-sf-info-11;106;0
c-sf-info-11;107;0
c-sf-info-11;108;0
c-sf-info-11;109;0
c-sf-info-11;110;0
c-sf-info-11;111;0
c-sf-info-11;112;0
c-sf-info-11;113;0
c-sf-info-11;114;0
c-sf-info-11;115;0
c-sf-info-11;116;0
c-sf-info-11;117;0
c-sf-info-11;118;0
c-sf-info-11;119;0
c-sf-info-11;120;0
c-sf-info-11;121;0
c-sf-info-11;122;0
c-sf-info-11;123;0
c-sf-info-11;124;0
c-sf-info-11;125;0
c-sf-info-11;126;0
c-sf-info-11;127;0
c-sf-info-11;128;0
c-sf-info-11;129;0
c-sf-info-11;130;0
c-sf-info-11;131;0
c-sf-info-11;132;0
c-sf-info-11;133;0
c-sf-info-11;134;0
c-sf-info-11;135;0
c-sf-info-11;136;0
c-sf-info-11;137;0
c-sf-info-11;138;0
c-sf-info-11;139;0
c-sf-info-11;140;0
c-sf-info-11;141;0
c-sf-info-11;142;0
c-sf-info-11;143;0
c-sf-info-11;144;0
c-sf-info-11;145;0
c-sf-info-11;146;0
c-sf-info-11;147;0
c-sf-info-11;148;0
c-sf-info-11;149;0
c-sf-info-11;150;2,5
c-sf-info-11;151;0
c-sf-info-11;152;0
c-sf-info-11;153;0
c-sf-info-11;154;0
c-sf-info-11;155;0
c-sf-info-11;156;0
c-sf-info-11;157;0
c-sf-info-11;158;0
c-sf-info-11;159;0
c-sf-info-11;160;0
c-sf-info-11;161;0
c-sf-info-11;162;0
c-sf-info-11;163;0
c-sf-info-11;164;0
c-sf-info-11;165;0
c-sf-info-11;166;0
c-sf-info-11;167;0
c-sf-info-11;168;0
c-sf-info-11;169;0
c-sf-info-11;170;0
c-sf-info-11;171;0
c-sf-info-11;172;0
c-sf-info-11;173;0
c-sf-info-11;174;0
c-sf-info-11;175;0
c-sf-info-11;176;0
c-sf-info-11;177;0
c-sf-info-11;178;0
c-sf-info-11;179;4
c-sf-info-11;180;0
c-sf-info-11;181;3,5
c-sf-info-11;182;0
c-sf-info-11;183;0
c-sf-info-11;184;0
c-sf-info-11;185;0
c-sf-info-11;186;0
c-sf-info-11;187;0
c-sf-info-11;188;0
c-sf-info-11;189;0
c-sf-info-11;190;0
c-sf-info-11;191;0
c-sf-info-11;192;2,5
c-sf-info-11;193;0
c-sf-info-11;194;0
c-sf-info-11;195;0
c-sf-info-11;196;0
c-sf-info-11;197;0
c-sf-info-11;198;3,5
c-sf-info-11;199;0
c-sf-info-11;200;0
c-sf-info-11;201;0
c-sf-info-11;202;0
c-sf-info-11;203;0
c-sf-info-12;1 ;0
c-sf-info-12;2;0
c-sf-info-12;3;0
c-sf-info-12;4;0
c-sf-info-12;5;0
c-sf-info-12;6;0
c-sf-info-12;7;2
c-sf-info-12;8;0
c-sf-info-12;9;0
c-sf-info-12;10;0
c-sf-info-12;11;0
c-sf-info-12;12;0
c-sf-info-12;13;0
c-sf-info-12;14;2
c-sf-info-12;15;3,5
c-sf-info-12;16;2
c-sf-info-12;17;0
c-sf-info-12;18;0
c-sf-info-12;19;0
c-sf-info-12;20;3
c-sf-info-12;21;0
c-sf-info-12;22;0
c-sf-info-12;23;0
c-sf-info-12;24;0
c-sf-info-12;25;0
c-sf-info-12;26;0
c-sf-info-12;27;2
c-sf-info-12;28;3
c-sf-info-12;29;2
c-sf-info-12;30;0
c-sf-info-12;31;0
c-sf-info-12;32;0
c-sf-info-12;33;0
c-sf-info-12;34;0
c-sf-info-12;35;0
c-sf-info-12;36;0
c-sf-info-12;37;0
c-sf-info-12;38;0
c-sf-info-12;39;0
c-sf-info-12;40;0
c-sf-info-12;41;0
c-sf-info-12;42;0
c-sf-info-12;43;0
c-sf-info-12;44;0
c-sf-info-12;45;0
c-sf-info-12;46;0
c-sf-info-12;47;0
c-sf-info-12;48;0
c-sf-info-12;49;0
c-sf-info-12;50;2
c-sf-info-12;51;0
c-sf-info-12;52;0
c-sf-info-12;53;0
c-sf-info-12;54;0
c-sf-info-12;55;0
c-sf-info-12;56;2
c-sf-info-12;57;2
c-sf-info-12;58;0
c-sf-info-12;59;0
c-sf-info-12;60;2
c-sf-info-12;61;3
c-sf-info-12;62;0
c-sf-info-12;63;0
c-sf-info-12;64;0
c-sf-info-12;65;0
c-sf-info-12;66;0
c-sf-info-12;67;0
c-sf-info-12;68;0
c-sf-info-12;69;0
c-sf-info-12;70;0
c-sf-info-12;71;0
c-sf-info-12;72;0
c-sf-info-12;73;0
c-sf-info-12;74;0
c-sf-info-12;75;0
c-sf-info-12;76;0
c-sf-info-12;77;0
c-sf-info-12;78;0
c-sf-info-12;79;0
c-sf-info-12;80;0
c-sf-info-12;81;0
c-sf-info-12;82;0
c-sf-info-12;83;0
c-sf-info-12;84;0
c-sf-info-12;85;0
c-sf-info-12;86;0
c-sf-info-12;87;0
c-sf-info-12;88;0
c-sf-info-12;89;0
c-sf-info-12;90;0
c-sf-info-12;91;0
c-sf-info-12;92;0
c-sf-info-12;93;0
c-sf-info-12;94;0
c-sf-info-12;95;0
c-sf-info-12;96;0
c-sf-info-12;97;0
c-sf-info-12;98;0
c-sf-info-12;99;0
c-sf-info-12;100;0
c-sf-info-12;101;0
c-sf-info-12;102;0
c-sf-info-12;103;0
c-sf-info-12;104;0
c-sf-info-12;105;0
c-sf-info-12;106;0
c-sf-info-12;107;0
c-sf-info-12;108;0
c-sf-info-12;109;0
c-sf-info-12;110;0
c-sf-info-12;111;0
c-sf-info-12;112;0
c-sf-info-12;113;0
c-sf-info-12;114;0
c-sf-info-12;115;0
c-sf-info-12;116;0
c-sf-info-12;117;0
c-sf-info-12;118;0
c-sf-info-12;119;0
c-sf-info-12;120;0
c-sf-info-12;121;0
c-sf-info-12;122;0
c-sf-info-12;123;0
c-sf-info-12;124;1
c-sf-info-12;125;0
c-sf-info-12;126;2
c-sf-info-12;127;1
c-sf-info-12;128;1
c-sf-info-12;129;1
c-sf-info-12;130;0
c-sf-info-12;131;0
c-sf-info-12;132;0
c-sf-info-12;133;0
c-sf-info-12;134;0
c-sf-info-12;135;0
c-sf-info-12;136;0
c-sf-info-12;137;0
c-sf-info-12;138;0
c-sf-info-12;139;0
c-sf-info-12;140;0
c-sf-info-12;141;0
c-sf-info-12;142;0
c-sf-info-12;143;0
c-sf-info-12;144;0
c-sf-info-12;145;0
c-sf-info-12;146;0
c-sf-info-12;147;0
c-sf-info-12;148;0
c-sf-info-12;149;0
c-sf-info-12;150;0
c-sf-info-12;151;0
c-sf-info-12;152;0
c-sf-info-12;153;0
c-sf-info-12;154;0
c-sf-info-12;155;0
c-sf-info-12;156;0
c-sf-info-12;157;0
c-sf-info-12;158;0
c-sf-info-12;159;0
c-sf-info-12;160;0
c-sf-info-12;161;0
c-sf-info-12;162;0
c-sf-info-12;163;0
c-sf-info-12;164;0
c-sf-info-12;165;3
c-sf-info-12;166;0
c-sf-info-12;167;0
c-sf-info-12;168;2
c-sf-info-12;169;0
c-sf-info-12;170;0
c-sf-info-12;171;0
c-sf-info-12;172;0
c-sf-info-12;173;0
c-sf-info-12;174;0
c-sf-info-12;175;3,5
c-sf-info-12;176;0
c-sf-info-12;177;0
c-sf-info-12;178;2
c-sf-info-12;179;2
c-sf-info-12;180;3
c-sf-info-12;181;2
c-sf-info-12;182;1
c-sf-info-12;183;2
c-sf-info-12;184;3
c-sf-info-12;185;1
c-sf-info-12;186;3
c-sf-info-12;187;3
c-sf-info-12;188;3,5
c-sf-info-12;189;2,5
c-sf-info-12;190;3
c-sf-info-12;191;3
c-sf-info-12;192;2,5
c-sf-info-12;193;3
c-sf-info-12;194;3
c-sf-info-12;195;3
c-sf-info-12;196;0
c-sf-info-12;197;2
c-sf-info-12;198;2,5
c-sf-info-12;199;0
c-sf-info-12;200;0
c-sf-info-12;201;0
c-sf-info-12;202;0
c-sf-info-12;203;0
c-sf-info-13;1 ;3,5
c-sf-info-13;2;0
c-sf-info-13;3;0
c-sf-info-13;4;0
c-sf-info-13;5;0
c-sf-info-13;6;0
c-sf-info-13;7;3
c-sf-info-13;8;0
c-sf-info-13;9;0
c-sf-info-13;10;0
c-sf-info-13;11;0
c-sf-info-13;12;0
c-sf-info-13;13;0
c-sf-info-13;14;2
c-sf-info-13;15;2,5
c-sf-info-13;16;2
c-sf-info-13;17;4
c-sf-info-13;18;0
c-sf-info-13;19;1
c-sf-info-13;20;3
c-sf-info-13;21;1
c-sf-info-13;22;1
c-sf-info-13;23;1
c-sf-info-13;24;3
c-sf-info-13;25;2
c-sf-info-13;26;0
c-sf-info-13;27;4
c-sf-info-13;28;4
c-sf-info-13;29;4
c-sf-info-13;30;0
c-sf-info-13;31;0
c-sf-info-13;32;0
c-sf-info-13;33;0
c-sf-info-13;34;0
c-sf-info-13;35;0
c-sf-info-13;36;0
c-sf-info-13;37;0
c-sf-info-13;38;0
c-sf-info-13;39;0
c-sf-info-13;40;0
c-sf-info-13;41;0
c-sf-info-13;42;0
c-sf-info-13;43;0
c-sf-info-13;44;0
c-sf-info-13;45;0
c-sf-info-13;46;0
c-sf-info-13;47;0
c-sf-info-13;48;0
c-sf-info-13;49;0
c-sf-info-13;50;4
c-sf-info-13;51;0
c-sf-info-13;52;0
c-sf-info-13;53;0
c-sf-info-13;54;0
c-sf-info-13;55;0
c-sf-info-13;56;3
c-sf-info-13;57;4
c-sf-info-13;58;0
c-sf-info-13;59;0
c-sf-info-13;60;4
c-sf-info-13;61;4
c-sf-info-13;62;0
c-sf-info-13;63;0
c-sf-info-13;64;0
c-sf-info-13;65;0
c-sf-info-13;66;0
c-sf-info-13;67;0
c-sf-info-13;68;0
c-sf-info-13;69;0
c-sf-info-13;70;0
c-sf-info-13;71;0
c-sf-info-13;72;0
c-sf-info-13;73;0
c-sf-info-13;74;0
c-sf-info-13;75;0
c-sf-info-13;76;0
c-sf-info-13;77;0
c-sf-info-13;78;0
c-sf-info-13;79;0
c-sf-info-13;80;0
c-sf-info-13;81;0
c-sf-info-13;82;0
